stop_id,quantidade_ocorrencias,stop_lat,stop_lon
4128O00033C0,35,-23.008462,-43.303731
4117O00006C0,35,-22.95425,-43.35474
1008O00026S0,35,-22.9075,-43.19952
3083O00027C0,35,-22.872642,-43.338874
3082O00018C0,35,-22.882534,-43.33687
3082O00016C0,35,-22.88163,-43.32648
2020O00006S0,35,-22.950603,-43.193199
2020O00005S0,35,-22.949856,-43.190623
2020O00004S0,35,-22.949448,-43.188058
3052O00005C1,34,-22.878107,-43.262168
3052O00006C1,34,-22.87806,-43.26402
2024O00048S0,34,-22.96953,-43.18727
3082O00019C0,34,-22.882138,-43.331007
2033O00173C0,34,-22.932316,-43.240406
1005O00094C0,34,-22.90988,-43.16846
56qn,34,-22.903383,-43.209714
3040O00052C2,34,-22.867246,-43.255591
3043L00106C0,34,-22.840567,-43.28129
2020O00136C0,34,-22.949609,-43.180646
1004O00006C0,33,-22.88546,-43.22908
2024O00032S0,33,-22.983906,-43.191828
3052O00004C1,33,-22.880471,-43.258578
2028O00031C0,33,-22.961865,-43.215231
2028O00027C0,33,-22.96081,-43.20931
2028O00029C0,33,-22.961153,-43.212366
2024O00093S0,33,-22.97608,-43.19251
2028O00025C0,33,-22.960475,-43.206776
2033O00187C0,33,-22.920869,-43.217647
1005O00057S0,33,-22.90319,-43.18456
2028O00032C0,33,-22.964402,-43.217762
2024O00043S0,33,-22.9716,-43.18967
1005O00249S0,33,-22.90266,-43.17553
3053O00008C0,33,-22.878863,-43.265859
3157O00003C0,33,-22.877531,-43.240994
2024O00030S0,33,-22.97362,-43.1913
2024O00045S0,33,-22.9818,-43.19247
3076O00016C9,33,-22.83048,-43.3269
2033O00185C0,33,-22.922754,-43.222164
1010O00059C9,33,-22.90004,-43.22381
1008O00030S0,33,-22.909665,-43.206426
1008O00019S0,33,-22.907776,-43.198426
1003O00028C0,33,-22.907146,-43.209478
2020O00137C0,33,-22.955002,-43.178405
3070O00001C2,33,-22.88548,-43.30031
1010O00047C0,33,-22.8904,-43.21891
5134O00038C9,32,-22.84688,-43.37968
1158O00010C0,32,-22.88639,-43.22657
2032O00021C0,32,-22.91154,-43.214381
1005O00060C0,32,-22.90623,-43.193405
4128O00029C0,32,-23.00221,-43.327861
4128O00030C0,32,-23.004069,-43.323149
3039O00006C0,32,-22.880673,-43.238808
1010O00054C0,32,-22.89716,-43.22196
3155O00005C1,32,-22.882377,-43.254823
4128O00184C0,32,-23.00346,-43.324697
